county_fips,admit_year,offset
29107,2022,88
29107,2023,12
29107,2024,21
29107,2025,46
29109,2018,82
29109,2019,18
29109,2020,44
29109,2021,39
29109,2022,54
29109,2023,86
29109,2024,42
29109,2025,44
29111,2018,34
29111,2019,71
29111,2020,73
29111,2021,75
29111,2022,96
29111,2023,17
29111,2024,25
29111,2025,54
29113,2018,56
29113,2019,36
29113,2020,59
29113,2021,57
29113,2022,33
29113,2023,54
29113,2024,77
29113,2025,50
29115,2018,38
29115,2019,46
29115,2020,59
29115,2021,84
29115,2022,57
29115,2023,86
29115,2024,84
29115,2025,14
29117,2018,40
29117,2019,33
29117,2020,62
29117,2021,42
29117,2022,92
29117,2023,51
29117,2024,97
29117,2025,16
29119,2018,67
29119,2019,95
29119,2020,19
29119,2021,91
29119,2022,66
29119,2023,46
29119,2024,91
29119,2025,38
29121,2018,24
29121,2019,35
29121,2020,92
29121,2021,49
29121,2022,58
29121,2023,47
29121,2024,25
29121,2025,46
29123,2018,95
29123,2019,61
29123,2020,100
29123,2021,93
29123,2022,26
29123,2023,19
29123,2024,69
29123,2025,65
29125,2018,93
29125,2019,74
29125,2020,72
29125,2021,37
29125,2022,49
29125,2023,50
29125,2024,91
29125,2025,26
29127,2018,43
29127,2019,24
29127,2020,46
29127,2021,97
29127,2022,93
29127,2023,20
29127,2024,42
29127,2025,70
29129,2018,26
29129,2019,69
29129,2020,68
29129,2021,41
29129,2022,76
29129,2023,81
29129,2024,44
29129,2025,25
29131,2018,64
29131,2019,18
29131,2020,87
29131,2021,77
29131,2022,94
29131,2023,88
29131,2024,72
29131,2025,91
29133,2018,13
29133,2019,92
29133,2020,55
29133,2021,58
29133,2022,56
29133,2023,12
29133,2024,42
29133,2025,71
29135,2018,86
29135,2019,63
29135,2020,29
29135,2021,19
29135,2022,68
29135,2023,90
29135,2024,96
29135,2025,37
29137,2018,28
29137,2019,43
29137,2020,51
29137,2021,31
29137,2022,93
29137,2023,88
29137,2024,59
29137,2025,52
29139,2018,41
29139,2019,44
29139,2020,33
29139,2021,69
29139,2022,62
29139,2023,87
29139,2024,60
29139,2025,28
29141,2018,44
29141,2019,46
29141,2020,20
29141,2021,51
29141,2022,49
29141,2023,55
29141,2024,63
29141,2025,96
29143,2018,51
29143,2019,72
29143,2020,71
29143,2021,74
29143,2022,81
29143,2023,67
29143,2024,78
29143,2025,37
29145,2018,83
29145,2019,66
29145,2020,27
29145,2021,34
29145,2022,69
29145,2023,44
29145,2024,74
29145,2025,63
29147,2018,38
29147,2019,55
29147,2020,59
29147,2021,81
29147,2022,89
29147,2023,82
29147,2024,25
29147,2025,53
29149,2018,65
29149,2019,67
29149,2020,40
29149,2021,96
29149,2022,49
29149,2023,21
29149,2024,45
29149,2025,29
29151,2018,34
29151,2019,34
29151,2020,26
29151,2021,73
29151,2022,66
29151,2023,96
29151,2024,34
29151,2025,51
29153,2018,87
29153,2019,23
29153,2020,73
29153,2021,95
29153,2022,13
29153,2023,53
29153,2024,32
29153,2025,87
29155,2018,29
29155,2019,71
29155,2020,93
29155,2021,74
29155,2022,53
29155,2023,55
29155,2024,97
29155,2025,82
29157,2018,54
29157,2019,84
29157,2020,16
29157,2021,81
29157,2022,24
29157,2023,36
29157,2024,72
29157,2025,83
29159,2018,87
29159,2019,73
29159,2020,14
29159,2021,62
29159,2022,77
29159,2023,46
29159,2024,57
29159,2025,52
29161,2018,72
29161,2019,28
29161,2020,61
29161,2021,66
29161,2022,73
29161,2023,39
29161,2024,71
29161,2025,29
29163,2018,16
29163,2019,50
29163,2020,50
29163,2021,88
29163,2022,94
29163,2023,91
29163,2024,35
29163,2025,72
29165,2018,93
29165,2019,36
29165,2020,95
29165,2021,15
29165,2022,88
29165,2023,72
29165,2024,11
29165,2025,35
29167,2018,60
29167,2019,88
29167,2020,37
29167,2021,78
29167,2022,39
29167,2023,55
29167,2024,100
29167,2025,18
29169,2018,20
29169,2019,58
29169,2020,42
29169,2021,74
29169,2022,12
29169,2023,59
29169,2024,75
29169,2025,61
29171,2018,30
29171,2019,42
29171,2020,10
29171,2021,46
29171,2022,33
29171,2023,14
29171,2024,83
29171,2025,96
29173,2018,38
29173,2019,72
29173,2020,63
29173,2021,36
29173,2022,43
29173,2023,60
29173,2024,10
29173,2025,27
29175,2018,49
29175,2019,92
29175,2020,63
29175,2021,52
29175,2022,78
29175,2023,74
29175,2024,61
29175,2025,46
29177,2018,61
29177,2019,74
29177,2020,95
29177,2021,81
29177,2022,23
29177,2023,36
29177,2024,95
29177,2025,90
29179,2018,38
29179,2019,14
29179,2020,40
29179,2021,12
29179,2022,41
29179,2023,25
29179,2024,17
29179,2025,93
29181,2018,79
29181,2019,32
29181,2020,16
29181,2021,55
29181,2022,55
29181,2023,27
29181,2024,87
29181,2025,59
29183,2018,17
29183,2019,80
29183,2020,35
29183,2021,83
29183,2022,21
29183,2023,20
29183,2024,82
29183,2025,83
29185,2018,42
29185,2019,70
29185,2020,17
29185,2021,11
29185,2022,43
29185,2023,88
29185,2024,64
29185,2025,97
29186,2018,45
29186,2019,38
29186,2020,19
29186,2021,61
29186,2022,77
29186,2023,93
29186,2024,96
29186,2025,56
29187,2018,42
29187,2019,29
29187,2020,26
29187,2021,20
29187,2022,88
29187,2023,44
29187,2024,28
29187,2025,96
29189,2018,55
29189,2019,50
29189,2020,77
29189,2021,77
29189,2022,86
29189,2023,35
29189,2024,81
29189,2025,34
29195,2018,57
29195,2019,13
29195,2020,19
29195,2021,77
29195,2022,11
29195,2023,89
29195,2024,91
29195,2025,59
29197,2018,11
29197,2019,25
29197,2020,42
29197,2021,44
29197,2022,92
29197,2023,40
29197,2024,87
29197,2025,76
29199,2018,18
29199,2019,34
29199,2020,49
29199,2021,28
29199,2022,43
29199,2023,92
29199,2024,50
29199,2025,35
29201,2018,28
29201,2019,44
29201,2020,82
29201,2021,45
29201,2022,35
29201,2023,11
29201,2024,96
29201,2025,25
29203,2018,64
29203,2019,36
29203,2020,78
29203,2021,83
29203,2022,100
29203,2023,85
29203,2024,16
29203,2025,41
29205,2018,29
29205,2019,96
29205,2020,71
29205,2021,26
29205,2022,68
29205,2023,83
29205,2024,17
29205,2025,37
29207,2018,96
29207,2019,89
29207,2020,29
29207,2021,91
29207,2022,41
29207,2023,13
29207,2024,12
29207,2025,83
29209,2018,21
29209,2019,16
29209,2020,85
29209,2021,13
29209,2022,93
29209,2023,30
29209,2024,94
29209,2025,71
29211,2018,18
29211,2019,96
29211,2020,63
29211,2021,43
29211,2022,41
29211,2023,96
29211,2024,34
29211,2025,90
29213,2018,75
29213,2019,28
29213,2020,40
29213,2021,60
29213,2022,69
29213,2023,83
29213,2024,30
29213,2025,21
29215,2018,92
29215,2019,48
29215,2020,12
29215,2021,82
29215,2022,49
29215,2023,26
29215,2024,13
29215,2025,10
29217,2018,16
29217,2019,31
29217,2020,44
29217,2021,46
29217,2022,38
29217,2023,13
29217,2024,80
29217,2025,77
29219,2018,80
29219,2019,75
29219,2020,43
29219,2021,56
29219,2022,14
29219,2023,65
29219,2024,50
29219,2025,25
29221,2018,70
29221,2019,78
29221,2020,29
29221,2021,66
29221,2022,72
29221,2023,46
29221,2024,67
29221,2025,93
29223,2018,47
29223,2019,15
29223,2020,57
29223,2021,82
29223,2022,19
29223,2023,39
29223,2024,92
29223,2025,45
29225,2018,44
29225,2019,60
29225,2020,88
29225,2021,98
29225,2022,66
29225,2023,90
29225,2024,93
29225,2025,28
29227,2018,82
29227,2019,97
29227,2020,86
29227,2021,31
29227,2022,73
29227,2023,16
29227,2024,66
29227,2025,17
29229,2018,53
29229,2019,25
29229,2020,20
29229,2021,59
29229,2022,52
29229,2023,74
29229,2024,76
29229,2025,57
29510,2018,79
29510,2019,52
29510,2020,87
29510,2021,53
29510,2022,96
29510,2023,52
29510,2024,18
29510,2025,35
30001,2018,83
30001,2019,93
30001,2020,91
30001,2021,99
30001,2022,78
30001,2023,48
30001,2024,10
30001,2025,90
30003,2018,84
30003,2019,22
30003,2020,21
30003,2021,54
30003,2022,94
30003,2023,67
30003,2024,87
30003,2025,46
30005,2018,58
30005,2019,78
30005,2020,42
30005,2021,56
30005,2022,78
30005,2023,62
30005,2024,34
30005,2025,22
30007,2018,14
30007,2019,58
30007,2020,100
30007,2021,81
30007,2022,44
30007,2023,58
30007,2024,47
30007,2025,64
30009,2018,26
30009,2019,31
30009,2020,32
30009,2021,19
30009,2022,14
30009,2023,76
30009,2024,14
30009,2025,76
30011,2018,100
30011,2019,15
30011,2020,74
30011,2021,97
30011,2022,67
30011,2023,61
30011,2024,12
30011,2025,47
30013,2018,78
30013,2019,57
30013,2020,85
30013,2021,94
30013,2022,74
30013,2023,17
30013,2024,85
30013,2025,25
30015,2018,32
30015,2019,81
30015,2020,66
30015,2021,89
30015,2022,59
30015,2023,92
30015,2024,57
30015,2025,17
30017,2018,73
30017,2019,46
30017,2020,85
30017,2021,62
30017,2022,100
30017,2023,90
30017,2024,29
30017,2025,88
30019,2018,25
30019,2019,65
30019,2020,54
30019,2021,10
30019,2022,84
30019,2023,60
30019,2024,92
30019,2025,35
30021,2018,12
30021,2019,34
30021,2020,39
30021,2021,62
30021,2022,48
30021,2023,39
30021,2024,61
30021,2025,12
30023,2018,89
30023,2019,47
30023,2020,90
30023,2021,72
30023,2022,37
30023,2023,75
30023,2024,82
30023,2025,59
30025,2018,71
30025,2019,41
30025,2020,84
30025,2021,31
30025,2022,89
30025,2023,93
30025,2024,19
30025,2025,62
30027,2018,24
30027,2019,92
30027,2020,95
30027,2021,93
30027,2022,63
30027,2023,81
30027,2024,67
30027,2025,89
30029,2018,29
30029,2019,23
30029,2020,15
30029,2021,62
30029,2022,85
30029,2023,10
30029,2024,89
30029,2025,84
30031,2018,36
30031,2019,53
30031,2020,48
30031,2021,15
30031,2022,21
30031,2023,21
30031,2024,21
30031,2025,87
30033,2018,46
30033,2019,44
30033,2020,83
30033,2021,80
30033,2022,90
30033,2023,58
30033,2024,90
30033,2025,31
30035,2018,57
30035,2019,16
30035,2020,53
30035,2021,93
30035,2022,85
30035,2023,18
30035,2024,77
30035,2025,99
30037,2018,72
30037,2019,48
30037,2020,69
30037,2021,43
30037,2022,72
30037,2023,96
30037,2024,10
30037,2025,30
30039,2018,85
30039,2019,61
30039,2020,96
30039,2021,100
30039,2022,66
30039,2023,65
30039,2024,78
30039,2025,48
30041,2018,19
30041,2019,57
30041,2020,23
30041,2021,15
30041,2022,42
30041,2023,57
30041,2024,54
30041,2025,76
30043,2018,31
30043,2019,39
30043,2020,71
30043,2021,17
30043,2022,66
30043,2023,42
30043,2024,91
30043,2025,33
30045,2018,46
30045,2019,99
30045,2020,74
30045,2021,59
30045,2022,24
30045,2023,36
30045,2024,27
30045,2025,88
30047,2018,23
30047,2019,60
30047,2020,23
30047,2021,80
30047,2022,40
30047,2023,32
30047,2024,99
30047,2025,84
30049,2018,90
30049,2019,25
30049,2020,71
30049,2021,47
30049,2022,61
30049,2023,15
30049,2024,86
30049,2025,43
30051,2018,17
30051,2019,66
30051,2020,88
30051,2021,18
30051,2022,57
30051,2023,52
30051,2024,76
30051,2025,81
30053,2018,94
30053,2019,14
30053,2020,50
30053,2021,82
30053,2022,62
30053,2023,56
30053,2024,75
30053,2025,94
30055,2018,62
30055,2019,68
30055,2020,32
30055,2021,64
30055,2022,19
30055,2023,88
30055,2024,92
30055,2025,74
30057,2018,75
30057,2019,15
30057,2020,56
30057,2021,15
30057,2022,57
30057,2023,37
30057,2024,14
30057,2025,96
30059,2018,22
30059,2019,100
30059,2020,28
30059,2021,43
30059,2022,59
30059,2023,62
30059,2024,31
30059,2025,75
30061,2018,65
30061,2019,74
30061,2020,32
30061,2021,64
30061,2022,10
30061,2023,26
30061,2024,49
30061,2025,60
30063,2018,96
30063,2019,27
30063,2020,84
30063,2021,20
30063,2022,30
30063,2023,78
30063,2024,20
30063,2025,66
30065,2018,97
30065,2019,58
30065,2020,19
30065,2021,10
30065,2022,57
30065,2023,70
30065,2024,93
30065,2025,35
30067,2018,65
30067,2019,13
30067,2020,99
30067,2021,73
30067,2022,67
30067,2023,92
30067,2024,98
30067,2025,95
30069,2018,89
30069,2019,58
30069,2020,77
30069,2021,62
30069,2022,15
30069,2023,25
30069,2024,30
30069,2025,39
30071,2018,50
30071,2019,71
30071,2020,98
30071,2021,45
30071,2022,86
30071,2023,10
30071,2024,77
30071,2025,59
30073,2018,92
30073,2019,73
30073,2020,71
30073,2021,58
30073,2022,78
30073,2023,79
30073,2024,90
30073,2025,94
30075,2018,44
30075,2019,11
30075,2020,99
30075,2021,46
30075,2022,37
30075,2023,24
30075,2024,28
30075,2025,42
30077,2018,20
30077,2019,71
30077,2020,19
30077,2021,89
30077,2022,69
30077,2023,13
30077,2024,46
30077,2025,96
30079,2018,47
30079,2019,86
30079,2020,52
30079,2021,35
30079,2022,36
30079,2023,21
30079,2024,62
30079,2025,96
30081,2018,94
30081,2019,52
30081,2020,98
30081,2021,60
30081,2022,60
30081,2023,74
30081,2024,10
30081,2025,73
30083,2018,33
30083,2019,29
30083,2020,37
30083,2021,95
30083,2022,88
30083,2023,71
30083,2024,53
30083,2025,89
30085,2018,37
30085,2019,78
30085,2020,64
30085,2021,22
30085,2022,88
30085,2023,38
30085,2024,45
30085,2025,42
30087,2018,14
30087,2019,67
30087,2020,88
30087,2021,69
30087,2022,79
30087,2023,80
30087,2024,69
30087,2025,90
30089,2018,18
30089,2019,89
30089,2020,28
30089,2021,15
30089,2022,10
30089,2023,48
30089,2024,12
30089,2025,94
30091,2018,32
30091,2019,48
30091,2020,31
30091,2021,23
30091,2022,29
30091,2023,21
30091,2024,35
30091,2025,86
30093,2018,52
30093,2019,27
30093,2020,76
30093,2021,92
30093,2022,60
30093,2023,55
30093,2024,74
30093,2025,82
30095,2018,82
30095,2019,95
30095,2020,65
30095,2021,81
30095,2022,16
30095,2023,67
30095,2024,61
30095,2025,72
30097,2018,60
30097,2019,71
30097,2020,23
30097,2021,11
30097,2022,52
30097,2023,29
30097,2024,41
30097,2025,94
30099,2018,28
30099,2019,25
30099,2020,99
30099,2021,13
30099,2022,86
30099,2023,68
30099,2024,47
30099,2025,82
30101,2018,11
30101,2019,86
30101,2020,97
30101,2021,73
30101,2022,46
30101,2023,38
30101,2024,82
30101,2025,14
30103,2018,30
30103,2019,33
30103,2020,73
30103,2021,61
30103,2022,81
30103,2023,18
30103,2024,29
30103,2025,17
30105,2018,28
30105,2019,36
30105,2020,40
30105,2021,77
30105,2022,98
30105,2023,70
30105,2024,55
30105,2025,39
30107,2018,77
30107,2019,63
30107,2020,89
30107,2021,23
30107,2022,91
30107,2023,78
30107,2024,100
30107,2025,89
30109,2018,81
30109,2019,41
30109,2020,23
30109,2021,25
30109,2022,45
30109,2023,35
30109,2024,84
30109,2025,76
30111,2018,47
30111,2019,29
30111,2020,38
30111,2021,13
30111,2022,44
30111,2023,82
30111,2024,82
30111,2025,14
31001,2018,99
31001,2019,45
31001,2020,13
31001,2021,44
31001,2022,18
31001,2023,59
31001,2024,62
31001,2025,80
31003,2018,55
31003,2019,92
31003,2020,42
31003,2021,22
31003,2022,36
31003,2023,89
31003,2024,21
31003,2025,69
31005,2018,14
31005,2019,26
31005,2020,59
31005,2021,62
31005,2022,63
31005,2023,52
31005,2024,83
31005,2025,63
31007,2018,73
31007,2019,68
31007,2020,59
31007,2021,62
31007,2022,62
31007,2023,40
31007,2024,14
31007,2025,26
31009,2018,18
31009,2019,75
31009,2020,92
31009,2021,72
31009,2022,48
31009,2023,15
31009,2024,86
31009,2025,32
31011,2018,49
31011,2019,37
31011,2020,46
31011,2021,36
31011,2022,29
31011,2023,18
31011,2024,39
31011,2025,94
31013,2018,13
31013,2019,58
31013,2020,58
31013,2021,59
31013,2022,33
31013,2023,36
31013,2024,75
31013,2025,90
31015,2018,98
31015,2019,18
31015,2020,15
31015,2021,11
31015,2022,10
31015,2023,15
31015,2024,67
31015,2025,57
31017,2018,81
31017,2019,49
31017,2020,39
31017,2021,19
31017,2022,58
31017,2023,71
31017,2024,89
31017,2025,87
31019,2018,16
31019,2019,61
31019,2020,79
31019,2021,48
31019,2022,82
31019,2023,78
31019,2024,42
31019,2025,25
31021,2018,25
31021,2019,84
31021,2020,61
31021,2021,74
31021,2022,79
31021,2023,74
31021,2024,48
31021,2025,63
31023,2018,80
31023,2019,56
31023,2020,37
31023,2021,54
31023,2022,88
31023,2023,92
31023,2024,79
31023,2025,78
31025,2018,46
31025,2019,27
31025,2020,84
31025,2021,68
31025,2022,34
31025,2023,78
31025,2024,83
31025,2025,44
31027,2018,38
31027,2019,88
31027,2020,74
31027,2021,13
31027,2022,18
31027,2023,94
31027,2024,50
31027,2025,35
31029,2018,52
31029,2019,20
31029,2020,53
31029,2021,57
31029,2022,21
31029,2023,94
31029,2024,36
31029,2025,97
31031,2018,47
31031,2019,84
31031,2020,85
31031,2021,83
31031,2022,95
31031,2023,11
31031,2024,81
31031,2025,75
31033,2018,88
31033,2019,53
31033,2020,99
31033,2021,69
31033,2022,92
31033,2023,39
31033,2024,65
31033,2025,61
31035,2018,30
31035,2019,73
31035,2020,74
31035,2021,30
31035,2022,12
31035,2023,24
31035,2024,94
31035,2025,65
31037,2018,15
31037,2019,55
31037,2020,37
31037,2021,63
31037,2022,17
31037,2023,34
31037,2024,82
31037,2025,23
31039,2018,85
31039,2019,10
31039,2020,23
31039,2021,14
31039,2022,60
31039,2023,47
31039,2024,10
31039,2025,54
31041,2018,69
31041,2019,65
31041,2020,33
31041,2021,31
31041,2022,40
31041,2023,82
31041,2024,72
31041,2025,18
31043,2018,59
31043,2019,21
31043,2020,32
31043,2021,55
31043,2022,80
31043,2023,30
31043,2024,94
31043,2025,80
31045,2018,12
31045,2019,36
31045,2020,67
31045,2021,91
31045,2022,39
31045,2023,25
31045,2024,80
31045,2025,99
31047,2018,51
31047,2019,76
31047,2020,60
31047,2021,15
31047,2022,57
31047,2023,68
31047,2024,83
31047,2025,35
31049,2018,66
31049,2019,50
31049,2020,65
31049,2021,31
31049,2022,39
31049,2023,78
31049,2024,63
31049,2025,34
31051,2018,11
31051,2019,27
31051,2020,59
31051,2021,74
31051,2022,72
31051,2023,97
31051,2024,92
31051,2025,71
31053,2018,47
31053,2019,74
31053,2020,44
31053,2021,81
31053,2022,53
31053,2023,46
31053,2024,41
31053,2025,71
31055,2018,10
31055,2019,92
31055,2020,24
31055,2021,86
31055,2022,48
31055,2023,91
31055,2024,79
31055,2025,12
31057,2018,79
31057,2019,98
31057,2020,32
31057,2021,19
31057,2022,71
31057,2023,27
31057,2024,72
31057,2025,51
31059,2018,91
31059,2019,43
31059,2020,29
31059,2021,89
31059,2022,35
31059,2023,94
31059,2024,51
31059,2025,51
31061,2018,37
31061,2019,31
31061,2020,24
31061,2021,54
31061,2022,25
31061,2023,11
31061,2024,70
31061,2025,98
31063,2018,44
31063,2019,60
31063,2020,50
31063,2021,10
31063,2022,11
31063,2023,96
31063,2024,89
31063,2025,26
31065,2018,43
31065,2019,83
31065,2020,79
31065,2021,87
31065,2022,25
31065,2023,65
31065,2024,75
31065,2025,19
31067,2018,47
31067,2019,84
31067,2020,80
31067,2021,49
31067,2022,32
31067,2023,29
31067,2024,39
31067,2025,22
31069,2018,25
31069,2019,14
31069,2020,97
31069,2021,37
31069,2022,80
31069,2023,16
31069,2024,91
31069,2025,26
31071,2018,27
31071,2019,74
31071,2020,66
31071,2021,50
31071,2022,89
31071,2023,83
31071,2024,89
31071,2025,58
31073,2018,88
31073,2019,46
31073,2020,10
31073,2021,57
31073,2022,47
31073,2023,70
31073,2024,32
31073,2025,18
31075,2018,43
31075,2019,23
31075,2020,24
31075,2021,19
31075,2022,75
31075,2023,44
31075,2024,24
31075,2025,53
31077,2018,54
31077,2019,79
31077,2020,20
31077,2021,81
31077,2022,40
31077,2023,16
31077,2024,48
31077,2025,44
31079,2018,69
31079,2019,27
31079,2020,95
31079,2021,80
31079,2022,38
31079,2023,56
31079,2024,97
31079,2025,54
31081,2018,42
31081,2019,35
31081,2020,81
31081,2021,49
31081,2022,80
31081,2023,57
31081,2024,73
31081,2025,98
31083,2018,98
31083,2019,10
31083,2020,48
31083,2021,78
31083,2022,82
31083,2023,27
31083,2024,52
31083,2025,17
31085,2018,58
31085,2019,44
31085,2020,10
31085,2021,95
31085,2022,79
31085,2023,18
31085,2024,65
31085,2025,43
31087,2018,88
31087,2019,50
31087,2020,54
31087,2021,30
31087,2022,52
31087,2023,12
31087,2024,88
31087,2025,83
31089,2018,90
31089,2019,16
31089,2020,53
31089,2021,98
31089,2022,37
31089,2023,35
31089,2024,66
31089,2025,59
31091,2018,23
31091,2019,63
31091,2020,45
31091,2021,53
31091,2022,32
31091,2023,28
31091,2024,96
31091,2025,74
31093,2018,50
31093,2019,90
31093,2020,12
31093,2021,37
31093,2022,65
31093,2023,75
31093,2024,72
31093,2025,10
31095,2018,68
31095,2019,57
31095,2020,94
31095,2021,38
31095,2022,61
31095,2023,45
31095,2024,94
31095,2025,47
31097,2018,83
31097,2019,15
31097,2020,47
31097,2021,40
31097,2022,32
31097,2023,61
31097,2024,41
31097,2025,35
31099,2018,36
31099,2019,14
31099,2020,26
31099,2021,13
31099,2022,87
31099,2023,21
31099,2024,51
31099,2025,89
31101,2018,52
31101,2019,61
31101,2020,19
31101,2021,26
31101,2022,27
31101,2023,10
31101,2024,95
31101,2025,26
31103,2018,26
31103,2019,45
31103,2020,93
31103,2021,75
31103,2022,72
31103,2023,14
31103,2024,38
31103,2025,90
31105,2018,37
31105,2019,15
31105,2020,91
31105,2021,28
31105,2022,27
31105,2023,77
31105,2024,30
31105,2025,64
31107,2018,53
31107,2019,99
31107,2020,83
31107,2021,75
31107,2022,80
31107,2023,23
31107,2024,40
31107,2025,77
31109,2018,11
31109,2019,54
31109,2020,28
31109,2021,87
31109,2022,95
31109,2023,32
31109,2024,58
31109,2025,34
31111,2018,99
31111,2019,52
31111,2020,58
31111,2021,95
31111,2022,31
31111,2023,31
31111,2024,76
31111,2025,86
31113,2018,12
31113,2019,28
31113,2020,26
31113,2021,98
31113,2022,83
31113,2023,11
31113,2024,53
31113,2025,29
31115,2018,73
31115,2019,19
31115,2020,64
31115,2021,30
31115,2022,25
31115,2023,33
31115,2024,31
31115,2025,16
31117,2018,60
31117,2019,22
31117,2020,67
31117,2021,12
31117,2022,71
31117,2023,12
31117,2024,31
31117,2025,77
31119,2018,20
31119,2019,26
31119,2020,76
31119,2021,66
31119,2022,80
31119,2023,59
31119,2024,26
31119,2025,66
31121,2018,65
31121,2019,60
31121,2020,53
31121,2021,74
31121,2022,71
31121,2023,60
31121,2024,44
31121,2025,49
31123,2018,76
31123,2019,98
31123,2020,53
31123,2021,84
31123,2022,39
31123,2023,15
31123,2024,73
31123,2025,68
31125,2018,47
31125,2019,69
31125,2020,29
31125,2021,95
31125,2022,42
31125,2023,88
31125,2024,84
31125,2025,99
31127,2018,75
31127,2019,75
31127,2020,100
31127,2021,62
31127,2022,40
31127,2023,94
31127,2024,89
31127,2025,49
31129,2018,26
31129,2019,47
31129,2020,34
31129,2021,18
31129,2022,47
31129,2023,88
31129,2024,30
31129,2025,65
31131,2018,30
31131,2019,90
31131,2020,41
31131,2021,94
31131,2022,42
31131,2023,95
31131,2024,100
31131,2025,25
31133,2018,35
31133,2019,99
31133,2020,58
31133,2021,96
31133,2022,13
31133,2023,36
31133,2024,69
31133,2025,17
31135,2018,41
31135,2019,52
31135,2020,32
31135,2021,37
31135,2022,47
31135,2023,38
31135,2024,44
31135,2025,60
31137,2018,43
31137,2019,55
31137,2020,95
31137,2021,86
31137,2022,46
31137,2023,38
31137,2024,54
31137,2025,99
31139,2018,48
31139,2019,73
31139,2020,20
31139,2021,92
31139,2022,43
31139,2023,17
31139,2024,28
31139,2025,86
31141,2018,16
31141,2019,68
31141,2020,28
31141,2021,87
31141,2022,26
31141,2023,29
31141,2024,70
31141,2025,79
31143,2018,16
31143,2019,30
31143,2020,79
31143,2021,89
31143,2022,81
31143,2023,23
31143,2024,57
31143,2025,28
31145,2018,11
31145,2019,90
31145,2020,100
31145,2021,22
31145,2022,28
31145,2023,42
31145,2024,97
31145,2025,63
31147,2018,34
31147,2019,72
31147,2020,99
31147,2021,65
31147,2022,64
31147,2023,41
31147,2024,10
31147,2025,74
31149,2018,64
31149,2019,96
31149,2020,17
31149,2021,53
31149,2022,44
31149,2023,77
31149,2024,72
31149,2025,69
31151,2018,48
31151,2019,81
31151,2020,32
31151,2021,47
31151,2022,37
31151,2023,72
31151,2024,37
31151,2025,30
31153,2018,56
31153,2019,58
31153,2020,97
31153,2021,76
31153,2022,50
31153,2023,58
31153,2024,94
31153,2025,16
31155,2018,89
31155,2019,33
31155,2020,16
31155,2021,44
31155,2022,18
31155,2023,51
31155,2024,79
31155,2025,71
31157,2018,78
31157,2019,74
31157,2020,29
31157,2021,23
31157,2022,74
31157,2023,78
31157,2024,41
31157,2025,25
31159,2018,65
31159,2019,71
31159,2020,35
31159,2021,98
31159,2022,82
31159,2023,94
31159,2024,16
31159,2025,37
31161,2018,70
31161,2019,17
31161,2020,56
31161,2021,85
31161,2022,51
31161,2023,26
31161,2024,29
31161,2025,16
31163,2018,12
31163,2019,37
31163,2020,32
31163,2021,90
31163,2022,58
31163,2023,47
31163,2024,60
31163,2025,19
31165,2018,58
31165,2019,13
31165,2020,14
31165,2021,49
31165,2022,88
31165,2023,41
31165,2024,41
31165,2025,79
31167,2018,76
31167,2019,56
31167,2020,38
31167,2021,98
31167,2022,20
31167,2023,44
31167,2024,51
31167,2025,39
31169,2018,70
31169,2019,15
31169,2020,28
31169,2021,29
31169,2022,66
31169,2023,99
31169,2024,10
31169,2025,58
31171,2018,82
31171,2019,23
31171,2020,73
31171,2021,17
31171,2022,98
31171,2023,56
31171,2024,75
31171,2025,74
31173,2018,36
31173,2019,42
31173,2020,15
31173,2021,60
31173,2022,65
31173,2023,70
31173,2024,86
31173,2025,55
31175,2018,11
31175,2019,58
31175,2020,15
31175,2021,24
31175,2022,86
31175,2023,33
31175,2024,42
31175,2025,92
31177,2018,91
31177,2019,93
31177,2020,34
31177,2021,42
31177,2022,79
31177,2023,19
31177,2024,37
31177,2025,90
31179,2018,75
31179,2019,95
31179,2020,72
31179,2021,32
31179,2022,42
31179,2023,33
31179,2024,93
31179,2025,66
31181,2018,16
31181,2019,51
31181,2020,32
31181,2021,91
31181,2022,97
31181,2023,96
31181,2024,80
31181,2025,91
31183,2018,74
31183,2019,74
31183,2020,90
31183,2021,23
31183,2022,45
31183,2023,21
31183,2024,37
31183,2025,92
31185,2018,13
31185,2019,97
31185,2020,53
31185,2021,25
31185,2022,43
31185,2023,65
31185,2024,21
31185,2025,61
32001,2018,26
32001,2019,47
32001,2020,45
32001,2021,47
32001,2022,55
32001,2023,57
32001,2024,46
32001,2025,72
32003,2018,12
32003,2019,56
32003,2020,72
32003,2021,87
32003,2022,10
32003,2023,61
32003,2024,51
32003,2025,35
32005,2018,30
32005,2019,18
32005,2020,47
32005,2021,60
32005,2022,80
32005,2023,39
32005,2024,61
32005,2025,86
32007,2018,89
32007,2019,47
32007,2020,86
32007,2021,68
32007,2022,33
32007,2023,94
32007,2024,96
32007,2025,98
32009,2018,61
32009,2019,80
32009,2020,68
32009,2021,95
32009,2022,83
32009,2023,57
32009,2024,83
32009,2025,77
32011,2018,65
32011,2019,79
32011,2020,56
32011,2021,40
32011,2022,24
32011,2023,41
32011,2024,89
32011,2025,95
32013,2018,52
32013,2019,85
32013,2020,41
32013,2021,83
32013,2022,56
32013,2023,53
32013,2024,15
32013,2025,16
32015,2018,97
32015,2019,65
32015,2020,17
32015,2021,34
32015,2022,29
32015,2023,88
32015,2024,42
32015,2025,91
